Departure Port,Arrival Port,Sail Date,Sail Time,Ship Code,Total_Bookings,Loaded_Bookings,NoShow_Count,Booked_Count,CheckedIn_Count,Cancelled_Count,Total_Reserved_Meter,Total_Loaded_Meter,Total_Reserved_Heads,Total_Loaded_Heads,Total_Meter,Total_Head,NoShow_Rate,Capacity_Utilization_Rate,Reservation_Ratio,Overbooked_Flag,Overbooked_Meter,Unused_Capacity_Meter,Voyage_Risk_Category,Meters_To_Remove,Estimated_Bookings_To_Move,Overbooking_Severity
Travemünde,Trelleborg,2025-03-01,10:00,SHIP_02,152,79,50,5,14,4,2042.7,1039.6,183,109,2000,220,0.3289473684210526,0.5197999999999999,1.02135,True,42.700000000000045,960.4,Overbooked,42.700000000000045,3,Low
Swinoujscie,Trelleborg,2025-08-29,14:00,SHIP_04,154,88,43,8,12,3,2242.7,1247.8,173,115,2200,250,0.2792207792207792,0.5671818181818181,1.019409090909091,True,42.69999999999982,952.2,Overbooked,42.69999999999982,3,Low
Klaipeda,Rostock,2025-06-03,10:00,SHIP_02,143,95,27,6,11,4,2042.4,1305.0,159,118,2000,220,0.1888111888111888,0.6525,1.0212,True,42.40000000000009,695.0,Overbooked,42.40000000000009,3,Low
Klaipeda,Travemünde,2024-02-28,08:00,SHIP_04,159,94,42,6,12,5,2242.4,1325.4,181,124,2200,250,0.2641509433962264,0.6024545454545455,1.019272727272727,True,42.40000000000009,874.5999999999999,Overbooked,42.40000000000009,3,Low
Travemünde,Klaipeda,2025-08-11,22:00,SHIP_03,153,90,46,6,5,6,2141.7,1228.0,177,109,2100,230,0.3006535947712418,0.5847619047619048,1.0198571428571428,True,41.69999999999982,872.0,Overbooked,41.69999999999982,3,Low
Klaipeda,Travemünde,2025-10-11,10:00,SHIP_01,128,77,36,7,3,5,1841.3,1052.3,150,95,1800,180,0.28125,0.5846111111111111,1.0229444444444444,True,41.29999999999996,747.7,Overbooked,41.29999999999996,3,Low
Trelleborg,Rostock,2025-04-08,06:00,SHIP_03,149,97,33,6,8,5,2141.0,1350.4,184,128,2100,230,0.2214765100671141,0.6430476190476191,1.0195238095238095,True,41.0,749.5999999999999,Overbooked,41.0,3,Low
Trelleborg,Rostock,2024-07-21,14:00,SHIP_03,156,84,40,8,14,10,2140.8,1128.8,177,111,2100,230,0.2564102564102564,0.5375238095238095,1.0194285714285716,True,40.80000000000018,971.2,Overbooked,40.80000000000018,3,Low
Klaipeda,Travemünde,2024-04-06,10:00,SHIP_03,152,88,47,6,8,3,2140.6,1175.8,170,102,2100,230,0.3092105263157895,0.5599047619047619,1.0193333333333332,True,40.59999999999991,924.2,Overbooked,40.59999999999991,3,Low
Travemünde,Klaipeda,2024-12-02,10:00,SHIP_01,133,68,44,8,9,4,1840.6,926.7,151,89,1800,180,0.3308270676691729,0.5148333333333334,1.0225555555555554,True,40.59999999999991,873.3,Overbooked,40.59999999999991,3,Low
Trelleborg,Rostock,2025-02-07,22:00,SHIP_01,126,67,35,7,13,4,1840.6,938.5,145,92,1800,180,0.2777777777777778,0.5213888888888889,1.0225555555555554,True,40.59999999999991,861.5,Overbooked,40.59999999999991,3,Low
Trelleborg,Travemünde,2024-04-29,14:00,SHIP_01,129,69,42,7,7,4,1840.5,964.5,146,85,1800,180,0.3255813953488372,0.5358333333333334,1.0225,True,40.5,835.5,Overbooked,40.5,3,Low
Klaipeda,Rostock,2024-05-14,14:00,SHIP_02,147,77,45,9,8,8,2040.4,1011.5,168,97,2000,220,0.3061224489795918,0.50575,1.0202,True,40.40000000000009,988.5,Overbooked,40.40000000000009,3,Low
Trelleborg,Travemünde,2024-04-28,22:00,SHIP_05,172,100,48,6,12,6,2440.4,1378.9,191,121,2400,280,0.2790697674418604,0.5745416666666667,1.0168333333333337,True,40.40000000000009,1021.1,Overbooked,40.40000000000009,3,Low
Rostock,Trelleborg,2025-09-17,10:00,SHIP_01,129,80,34,3,6,6,1840.2,1111.1,148,100,1800,180,0.2635658914728682,0.6172777777777777,1.022333333333333,True,40.200000000000045,688.9000000000001,Overbooked,40.200000000000045,3,Low
Travemünde,Trelleborg,2024-03-04,08:00,SHIP_01,130,83,33,4,8,2,1840.1,1145.3,155,110,1800,180,0.2538461538461538,0.6362777777777777,1.0222777777777776,True,40.09999999999991,654.7,Overbooked,40.09999999999991,3,Low
Klaipeda,Travemünde,2024-04-22,08:00,SHIP_04,168,99,42,12,10,5,2240.0,1250.9,186,120,2200,250,0.25,0.5685909090909091,1.018181818181818,True,40.0,949.1,Overbooked,40.0,3,Low
Rostock,Trelleborg,2024-05-22,08:00,SHIP_04,160,94,39,9,10,8,2239.9,1264.7,184,125,2200,250,0.24375,0.5748636363636364,1.0181363636363636,True,39.90000000000009,935.3,Overbooked,39.90000000000009,3,Low
Rostock,Trelleborg,2024-01-19,18:00,SHIP_01,128,76,34,2,11,5,1839.8,1087.4,146,98,1800,180,0.265625,0.6041111111111112,1.0221111111111112,True,39.79999999999996,712.5999999999999,Overbooked,39.79999999999996,3,Low
Trelleborg,Rostock,2025-03-25,10:00,SHIP_01,125,69,42,6,5,3,1839.7,945.8,143,86,1800,180,0.336,0.5254444444444444,1.0220555555555555,True,39.700000000000045,854.2,Overbooked,39.700000000000045,3,Low
Rostock,Trelleborg,2024-01-02,18:00,SHIP_03,156,105,33,2,12,4,2139.6,1408.8,176,130,2100,230,0.2115384615384615,0.6708571428571428,1.018857142857143,True,39.59999999999991,691.2,Overbooked,39.59999999999991,3,Low
Trelleborg,Rostock,2025-04-05,22:00,SHIP_05,171,108,43,9,8,3,2439.5,1523.5,204,136,2400,280,0.2514619883040935,0.6347916666666666,1.0164583333333332,True,39.5,876.5,Overbooked,39.5,3,Low
Trelleborg,Swinoujscie,2024-01-10,06:00,SHIP_03,152,89,41,5,11,6,2139.4,1183.8,183,118,2100,230,0.2697368421052631,0.5637142857142857,1.0187619047619048,True,39.40000000000009,916.2,Overbooked,39.40000000000009,3,Low
Klaipeda,Travemünde,2024-08-26,14:00,SHIP_05,176,100,53,6,8,9,2439.3,1365.1,206,124,2400,280,0.3011363636363636,0.5687916666666666,1.016375,True,39.30000000000018,1034.9,Overbooked,39.30000000000018,3,Low
Rostock,Klaipeda,2025-09-08,08:00,SHIP_03,157,101,39,6,7,4,2139.2,1350.9,182,128,2100,230,0.2484076433121019,0.6432857142857143,1.0186666666666666,True,39.19999999999982,749.0999999999999,Overbooked,39.19999999999982,3,Low
Travemünde,Klaipeda,2025-06-30,22:00,SHIP_01,133,85,33,2,6,7,1839.0,1151.2,147,102,1800,180,0.2481203007518796,0.6395555555555555,1.0216666666666667,True,39.0,648.8,Overbooked,39.0,3,Low
Trelleborg,Rostock,2025-04-27,08:00,SHIP_02,144,90,42,4,8,0,2038.9,1227.4,169,111,2000,220,0.2916666666666667,0.6137,1.01945,True,38.90000000000009,772.5999999999999,Overbooked,38.90000000000009,3,Low
Swinoujscie,Trelleborg,2024-03-09,10:00,SHIP_05,167,104,42,4,10,7,2438.9,1479.7,193,134,2400,280,0.2514970059880239,0.6165416666666667,1.0162083333333334,True,38.90000000000009,920.3,Overbooked,38.90000000000009,3,Low
Trelleborg,Swinoujscie,2024-12-21,18:00,SHIP_03,153,87,51,4,9,2,2138.8,1149.1,177,110,2100,230,0.3333333333333333,0.5471904761904761,1.0184761904761903,True,38.80000000000018,950.9,Overbooked,38.80000000000018,3,Low
Swinoujscie,Trelleborg,2024-11-13,08:00,SHIP_01,137,81,32,6,12,6,1838.8,1039.8,155,106,1800,180,0.2335766423357664,0.5776666666666667,1.0215555555555556,True,38.79999999999996,760.2,Overbooked,38.79999999999996,3,Low
Klaipeda,Rostock,2025-11-09,06:00,SHIP_01,132,83,32,2,11,4,1838.7,1137.5,147,105,1800,180,0.2424242424242424,0.6319444444444444,1.0215,True,38.700000000000045,662.5,Overbooked,38.700000000000045,3,Low
Klaipeda,Rostock,2024-01-01,18:00,SHIP_05,168,109,32,8,11,8,2438.6,1516.2,197,141,2400,280,0.1904761904761904,0.63175,1.0160833333333332,True,38.59999999999991,883.8,Overbooked,38.59999999999991,3,Low
Trelleborg,Swinoujscie,2025-08-19,06:00,SHIP_02,145,93,33,4,8,7,2038.4,1264.6,167,115,2000,220,0.2275862068965517,0.6323,1.0192,True,38.40000000000009,735.4000000000001,Overbooked,38.40000000000009,3,Low
Klaipeda,Rostock,2024-01-11,18:00,SHIP_04,156,103,32,3,12,6,2238.4,1442.0,181,134,2200,250,0.2051282051282051,0.6554545454545454,1.0174545454545454,True,38.40000000000009,758.0,Overbooked,38.40000000000009,3,Low
Trelleborg,Rostock,2024-07-12,06:00,SHIP_05,173,100,49,6,13,5,2438.3,1344.4,196,128,2400,280,0.2832369942196532,0.5601666666666667,1.0159583333333335,True,38.30000000000018,1055.6,Overbooked,38.30000000000018,3,Low
Trelleborg,Swinoujscie,2025-05-31,14:00,SHIP_02,144,91,36,8,5,4,2038.2,1248.6,165,112,2000,220,0.25,0.6243,1.0191,True,38.200000000000045,751.4000000000001,Overbooked,38.200000000000045,3,Low
Trelleborg,Swinoujscie,2025-06-03,18:00,SHIP_01,136,79,35,6,6,10,1838.0,1031.6,163,103,1800,180,0.2573529411764705,0.573111111111111,1.021111111111111,True,38.0,768.4000000000001,Overbooked,38.0,3,Low
Klaipeda,Travemünde,2025-11-28,22:00,SHIP_04,153,83,37,10,19,4,2238.0,1188.0,182,124,2200,250,0.2418300653594771,0.54,1.017272727272727,True,38.0,1012.0,Overbooked,38.0,3,Low
Rostock,Klaipeda,2025-12-06,06:00,SHIP_01,134,78,38,8,5,5,1837.7,1042.8,154,99,1800,180,0.2835820895522388,0.5793333333333333,1.0209444444444444,True,37.700000000000045,757.2,Overbooked,37.700000000000045,3,Low
Swinoujscie,Trelleborg,2024-11-27,08:00,SHIP_05,173,101,43,9,14,6,2437.7,1419.7,209,140,2400,280,0.2485549132947976,0.5915416666666666,1.0157083333333332,True,37.69999999999982,980.3,Overbooked,37.69999999999982,3,Low
Rostock,Trelleborg,2024-11-10,06:00,SHIP_05,168,98,45,5,9,11,2437.4,1409.9,195,125,2400,280,0.2678571428571428,0.5874583333333334,1.0155833333333333,True,37.40000000000009,990.1,Overbooked,37.40000000000009,3,Low
Travemünde,Klaipeda,2024-07-06,06:00,SHIP_04,164,97,50,4,13,0,2237.2,1343.6,187,125,2200,250,0.3048780487804878,0.6107272727272727,1.0169090909090908,True,37.19999999999982,856.4000000000001,Overbooked,37.19999999999982,3,Low
Klaipeda,Travemünde,2025-12-09,14:00,SHIP_04,156,99,41,5,5,6,2237.0,1408.9,187,125,2200,250,0.2628205128205128,0.6404090909090909,1.0168181818181818,True,37.0,791.0999999999999,Overbooked,37.0,3,Low
Klaipeda,Travemünde,2025-01-09,18:00,SHIP_03,151,96,39,3,7,6,2136.9,1296.2,174,121,2100,230,0.2582781456953642,0.6172380952380953,1.0175714285714286,True,36.90000000000009,803.8,Overbooked,36.90000000000009,3,Low
Klaipeda,Travemünde,2024-06-06,06:00,SHIP_02,143,92,34,6,6,5,2036.7,1319.7,165,112,2000,220,0.2377622377622377,0.65985,1.01835,True,36.700000000000045,680.3,Overbooked,36.700000000000045,3,Low
Rostock,Klaipeda,2025-07-04,14:00,SHIP_04,162,94,46,9,10,3,2236.4,1245.5,177,117,2200,250,0.2839506172839506,0.5661363636363637,1.0165454545454546,True,36.40000000000009,954.5,Overbooked,36.40000000000009,3,Low
Swinoujscie,Trelleborg,2025-10-01,18:00,SHIP_01,126,87,28,5,5,1,1836.4,1242.4,142,102,1800,180,0.2222222222222222,0.6902222222222223,1.0202222222222224,True,36.40000000000009,557.5999999999999,Overbooked,36.40000000000009,3,Low
Rostock,Trelleborg,2025-11-30,22:00,SHIP_04,160,104,40,3,10,3,2236.1,1433.3,178,126,2200,250,0.25,0.6515,1.0164090909090908,True,36.09999999999991,766.7,Overbooked,36.09999999999991,3,Low
Trelleborg,Travemünde,2024-08-16,22:00,SHIP_04,157,82,55,3,11,6,2235.7,1155.8,183,106,2200,250,0.3503184713375796,0.5253636363636364,1.0162272727272723,True,35.69999999999982,1044.2,Overbooked,35.69999999999982,3,Low
Travemünde,Klaipeda,2024-07-02,08:00,SHIP_01,133,85,33,5,5,5,1835.5,1126.5,154,103,1800,180,0.2481203007518796,0.6258333333333334,1.0197222222222222,True,35.5,673.5,Overbooked,35.5,3,Low
Travemünde,Klaipeda,2025-02-15,18:00,SHIP_05,171,113,39,7,7,5,2435.4,1554.8,184,128,2400,280,0.2280701754385964,0.6478333333333333,1.01475,True,35.40000000000009,845.2,Overbooked,35.40000000000009,3,Low
Travemünde,Klaipeda,2025-07-24,10:00,SHIP_01,132,81,36,5,5,5,1835.2,1103.6,153,101,1800,180,0.2727272727272727,0.613111111111111,1.0195555555555555,True,35.200000000000045,696.4000000000001,Overbooked,35.200000000000045,3,Low
Trelleborg,Swinoujscie,2025-10-01,22:00,SHIP_01,131,80,31,5,11,4,1835.1,1095.4,149,104,1800,180,0.2366412213740458,0.6085555555555556,1.0195,True,35.09999999999991,704.5999999999999,Overbooked,35.09999999999991,3,Low
Trelleborg,Travemünde,2024-04-19,08:00,SHIP_03,153,95,38,5,11,4,2134.9,1308.9,179,122,2100,230,0.2483660130718954,0.6232857142857143,1.0166190476190478,True,34.90000000000009,791.0999999999999,Overbooked,34.90000000000009,2,Low
Rostock,Klaipeda,2025-08-19,10:00,SHIP_03,154,96,38,6,11,3,2134.9,1307.7,180,123,2100,230,0.2467532467532467,0.6227142857142858,1.0166190476190478,True,34.90000000000009,792.3,Overbooked,34.90000000000009,2,Low
Swinoujscie,Trelleborg,2024-09-14,08:00,SHIP_03,152,98,41,5,4,4,2134.5,1300.1,175,115,2100,230,0.2697368421052631,0.619095238095238,1.0164285714285717,True,34.5,799.9000000000001,Overbooked,34.5,2,Low
Klaipeda,Rostock,2025-03-31,08:00,SHIP_03,155,86,43,11,5,10,2133.7,1147.2,175,100,2100,230,0.2774193548387096,0.5462857142857143,1.0160476190476189,True,33.69999999999982,952.8,Overbooked,33.69999999999982,2,Low
Trelleborg,Travemünde,2024-03-11,22:00,SHIP_04,157,89,47,11,5,5,2233.7,1247.2,181,109,2200,250,0.2993630573248407,0.5669090909090909,1.0153181818181818,True,33.69999999999982,952.8,Overbooked,33.69999999999982,2,Low
Travemünde,Trelleborg,2025-06-03,10:00,SHIP_01,136,74,40,5,14,3,1833.5,972.4,158,103,1800,180,0.2941176470588235,0.5402222222222222,1.0186111111111111,True,33.5,827.6,Overbooked,33.5,2,Low
Swinoujscie,Trelleborg,2025-12-17,08:00,SHIP_02,145,84,40,7,9,5,2033.5,1186.7,163,107,2000,220,0.2758620689655172,0.59335,1.01675,True,33.5,813.3,Overbooked,33.5,2,Low
Klaipeda,Travemünde,2024-03-12,06:00,SHIP_02,138,83,37,6,8,4,2033.4,1239.5,153,101,2000,220,0.2681159420289855,0.61975,1.0167,True,33.40000000000009,760.5,Overbooked,33.40000000000009,2,Low
Travemünde,Trelleborg,2025-08-18,22:00,SHIP_03,154,98,36,8,8,4,2133.4,1353.0,179,120,2100,230,0.2337662337662337,0.6442857142857142,1.015904761904762,True,33.40000000000009,747.0,Overbooked,33.40000000000009,2,Low
Rostock,Klaipeda,2025-08-21,14:00,SHIP_01,129,70,41,6,4,8,1833.4,954.1,147,84,1800,180,0.3178294573643411,0.5300555555555556,1.0185555555555557,True,33.40000000000009,845.9,Overbooked,33.40000000000009,2,Low
Klaipeda,Rostock,2025-12-07,06:00,SHIP_01,131,74,38,4,13,2,1833.3,1011.6,151,98,1800,180,0.2900763358778626,0.562,1.0185,True,33.299999999999955,788.4,Overbooked,33.299999999999955,2,Low
Swinoujscie,Trelleborg,2025-05-02,08:00,SHIP_02,146,86,41,10,7,2,2033.1,1222.6,173,109,2000,220,0.2808219178082192,0.6113,1.01655,True,33.09999999999991,777.4000000000001,Overbooked,33.09999999999991,2,Low
Rostock,Trelleborg,2025-05-27,18:00,SHIP_05,174,105,47,6,14,2,2433.0,1447.4,204,141,2400,280,0.2701149425287356,0.6030833333333334,1.01375,True,33.0,952.6,Overbooked,33.0,2,Low
Rostock,Klaipeda,2024-10-04,14:00,SHIP_04,162,94,44,9,11,4,2232.6,1261.9,183,120,2200,250,0.2716049382716049,0.5735909090909092,1.0148181818181818,True,32.59999999999991,938.1,Overbooked,32.59999999999991,2,Low
Rostock,Trelleborg,2024-06-30,08:00,SHIP_02,150,97,33,5,11,4,2032.6,1266.5,170,120,2000,220,0.22,0.63325,1.0163,True,32.59999999999991,733.5,Overbooked,32.59999999999991,2,Low
Travemünde,Trelleborg,2024-08-07,22:00,SHIP_04,158,92,43,8,12,3,2232.5,1275.1,192,126,2200,250,0.2721518987341772,0.579590909090909,1.0147727272727274,True,32.5,924.9,Overbooked,32.5,2,Low
Trelleborg,Rostock,2025-12-29,14:00,SHIP_04,161,97,38,6,16,4,2231.2,1312.7,182,129,2200,250,0.2360248447204969,0.5966818181818182,1.014181818181818,True,31.199999999999815,887.3,Overbooked,31.199999999999815,2,Low
Trelleborg,Swinoujscie,2025-12-20,06:00,SHIP_03,157,88,53,0,10,6,2129.8,1194.8,178,111,2100,230,0.3375796178343949,0.5689523809523809,1.0141904761904763,True,29.800000000000185,905.2,Overbooked,29.800000000000185,2,Low
Trelleborg,Rostock,2024-07-20,18:00,SHIP_02,143,93,30,9,9,2,2029.5,1311.8,159,113,2000,220,0.2097902097902098,0.6558999999999999,1.01475,True,29.5,688.2,Overbooked,29.5,2,Low
Trelleborg,Travemünde,2024-10-19,08:00,SHIP_04,160,102,36,6,9,7,2229.3,1383.1,185,130,2200,250,0.225,0.6286818181818181,1.013318181818182,True,29.300000000000185,816.9000000000001,Overbooked,29.300000000000185,2,Low
Rostock,Klaipeda,2025-05-03,18:00,SHIP_02,147,82,35,16,7,7,2028.8,1071.8,167,102,2000,220,0.238095238095238,0.5358999999999999,1.0144,True,28.799999999999955,928.2,Overbooked,28.799999999999955,2,Low
Travemünde,Klaipeda,2024-11-21,06:00,SHIP_03,153,91,44,1,9,8,2128.7,1191.7,186,119,2100,230,0.2875816993464052,0.5674761904761905,1.0136666666666665,True,28.699999999999815,908.3,Overbooked,28.699999999999815,2,Low
Travemünde,Trelleborg,2024-01-15,10:00,SHIP_02,143,87,32,10,11,3,2028.3,1220.8,155,107,2000,220,0.2237762237762237,0.6103999999999999,1.01415,True,28.299999999999955,779.2,Overbooked,28.299999999999955,2,Low
Trelleborg,Swinoujscie,2024-12-05,08:00,SHIP_02,146,85,35,8,12,6,2028.3,1124.1,165,108,2000,220,0.2397260273972602,0.5620499999999999,1.01415,True,28.299999999999955,875.9000000000001,Overbooked,28.299999999999955,2,Low
Travemünde,Klaipeda,2025-04-08,22:00,SHIP_01,130,82,35,3,5,5,1828.3,1124.1,147,95,1800,180,0.2692307692307692,0.6244999999999999,1.0157222222222222,True,28.299999999999955,675.9000000000001,Overbooked,28.299999999999955,2,Low
Klaipeda,Travemünde,2025-04-10,08:00,SHIP_02,141,86,41,5,4,5,2027.7,1241.8,162,100,2000,220,0.2907801418439716,0.6209,1.01385,True,27.700000000000045,758.2,Overbooked,27.700000000000045,2,Low
Klaipeda,Rostock,2024-03-24,22:00,SHIP_02,146,92,32,8,12,2,2027.5,1266.1,167,118,2000,220,0.2191780821917808,0.63305,1.01375,True,27.5,733.9000000000001,Overbooked,27.5,2,Low
Rostock,Trelleborg,2024-05-06,18:00,SHIP_02,146,94,35,4,9,4,2027.2,1296.9,162,110,2000,220,0.2397260273972602,0.6484500000000001,1.0136,True,27.200000000000045,703.0999999999999,Overbooked,27.200000000000045,2,Low
Rostock,Trelleborg,2024-03-26,22:00,SHIP_05,170,108,40,10,6,6,2427.0,1511.4,187,129,2400,280,0.2352941176470588,0.62975,1.01125,True,27.0,888.5999999999999,Overbooked,27.0,2,Low
Travemünde,Klaipeda,2024-11-26,10:00,SHIP_02,141,93,26,9,10,3,2026.5,1304.0,168,124,2000,220,0.1843971631205673,0.652,1.01325,True,26.5,696.0,Overbooked,26.5,2,Low
Trelleborg,Rostock,2024-06-26,14:00,SHIP_04,161,98,40,6,11,6,2225.4,1358.9,181,125,2200,250,0.2484472049689441,0.6176818181818182,1.0115454545454543,True,25.40000000000009,841.0999999999999,Overbooked,25.40000000000009,2,Low
Trelleborg,Travemünde,2024-01-21,22:00,SHIP_01,130,80,34,4,8,4,1825.2,1119.1,148,100,1800,180,0.2615384615384615,0.6217222222222222,1.014,True,25.200000000000045,680.9000000000001,Overbooked,25.200000000000045,2,Low
Klaipeda,Travemünde,2025-11-09,14:00,SHIP_02,148,81,54,5,7,1,2024.8,1068.2,177,105,2000,220,0.3648648648648648,0.5341,1.0124,True,24.799999999999955,931.8,Overbooked,24.799999999999955,2,Low
Trelleborg,Travemünde,2024-07-07,06:00,SHIP_01,129,74,37,6,8,4,1822.5,972.8,152,98,1800,180,0.2868217054263566,0.5404444444444444,1.0125,True,22.5,827.2,Overbooked,22.5,2,Low
Swinoujscie,Trelleborg,2025-04-19,06:00,SHIP_02,146,88,34,4,11,9,2022.4,1222.9,173,115,2000,220,0.2328767123287671,0.61145,1.0112,True,22.40000000000009,777.0999999999999,Overbooked,22.40000000000009,2,Low
Rostock,Trelleborg,2024-02-22,08:00,SHIP_01,131,88,28,4,7,4,1822.3,1182.1,148,107,1800,180,0.2137404580152671,0.6567222222222222,1.0123888888888888,True,22.299999999999955,617.9000000000001,Overbooked,22.299999999999955,2,Low
Rostock,Trelleborg,2024-12-10,10:00,SHIP_01,133,78,35,9,7,4,1822.2,1050.1,156,98,1800,180,0.2631578947368421,0.5833888888888888,1.0123333333333333,True,22.200000000000045,749.9000000000001,Overbooked,22.200000000000045,2,Low
Trelleborg,Rostock,2024-12-22,10:00,SHIP_01,133,76,38,6,9,4,1821.4,1051.8,148,96,1800,180,0.2857142857142857,0.5843333333333333,1.0118888888888888,True,21.40000000000009,748.2,Overbooked,21.40000000000009,2,Low
Rostock,Trelleborg,2024-03-11,06:00,SHIP_01,133,85,36,5,5,2,1820.3,1136.8,155,105,1800,180,0.2706766917293233,0.6315555555555555,1.0112777777777775,True,20.299999999999955,663.2,Overbooked,20.299999999999955,1,Low
Travemünde,Klaipeda,2025-05-28,10:00,SHIP_01,130,71,39,7,11,2,1820.1,971.1,160,101,1800,180,0.3,0.5395,1.0111666666666663,True,20.09999999999991,828.9,Overbooked,20.09999999999991,1,Low
Swinoujscie,Trelleborg,2025-08-11,08:00,SHIP_01,132,88,30,6,5,3,1820.0,1195.1,156,109,1800,180,0.2272727272727272,0.6639444444444444,1.011111111111111,True,20.0,604.9000000000001,Overbooked,20.0,1,Low
Trelleborg,Rostock,2025-02-26,10:00,SHIP_01,134,75,44,2,12,1,1813.5,986.5,150,94,1800,180,0.3283582089552239,0.5480555555555555,1.0075,True,13.5,813.5,Overbooked,13.5,1,Low
Rostock,Klaipeda,2025-03-30,18:00,SHIP_04,154,94,39,6,12,3,2210.2,1321.3,172,120,2200,250,0.2532467532467532,0.6005909090909091,1.0046363636363635,True,10.199999999999818,878.7,Overbooked,10.199999999999818,1,Low
Klaipeda,Rostock,2025-06-12,14:00,SHIP_05,172,101,59,4,7,1,2409.1,1360.8,200,123,2400,280,0.3430232558139535,0.567,1.0037916666666666,True,9.099999999999907,1039.2,Overbooked,9.099999999999907,1,Low
Rostock,Klaipeda,2024-04-10,08:00,SHIP_01,133,81,41,5,3,3,1808.0,1045.7,154,97,1800,180,0.3082706766917293,0.5809444444444445,1.0044444444444445,True,8.0,754.3,Overbooked,8.0,1,Low
Trelleborg,Travemünde,2025-07-23,10:00,SHIP_01,127,80,32,4,7,4,1807.0,1137.8,143,99,1800,180,0.2519685039370078,0.6321111111111111,1.0038888888888888,True,7.0,662.2,Overbooked,7.0,0,Low
Trelleborg,Swinoujscie,2024-09-22,08:00,SHIP_01,127,74,40,1,7,5,1806.2,1055.4,144,93,1800,180,0.3149606299212598,0.5863333333333334,1.0034444444444444,True,6.2000000000000455,744.5999999999999,Overbooked,6.2000000000000455,0,Low
Klaipeda,Travemünde,2024-08-05,10:00,SHIP_02,141,94,33,3,7,4,2006.0,1326.6,157,110,2000,220,0.2340425531914893,0.6633,1.003,True,6.0,673.4000000000001,Overbooked,6.0,0,Low
Rostock,Trelleborg,2025-09-01,08:00,SHIP_04,160,94,40,5,13,8,2205.6,1260.6,179,120,2200,250,0.25,0.573,1.0025454545454544,True,5.599999999999909,939.4,Overbooked,5.599999999999909,0,Low
Rostock,Klaipeda,2025-03-15,18:00,SHIP_02,143,93,36,6,6,2,2005.1,1262.3,156,105,2000,220,0.2517482517482518,0.63115,1.00255,True,5.099999999999909,737.7,Overbooked,5.099999999999909,0,Low
Klaipeda,Rostock,2025-02-22,06:00,SHIP_04,147,86,42,3,7,9,2205.0,1274.1,171,110,2200,250,0.2857142857142857,0.5791363636363636,1.0022727272727272,True,5.0,925.9,Overbooked,5.0,0,Low
Klaipeda,Travemünde,2024-12-31,18:00,SHIP_01,130,83,37,4,4,2,1804.9,1101.5,144,95,1800,180,0.2846153846153846,0.6119444444444444,1.0027222222222223,True,4.900000000000091,698.5,Overbooked,4.900000000000091,0,Low
