Sailing ID,Departure Port,Arrival Port,Sail Date,Sail Time,Ship Code,Total Meter,Total Head
S002438,Klaipeda,Travemünde,2024-10-24,14:00,SHIP_01,1800,180
S002439,Trelleborg,Travemünde,2024-03-04,22:00,SHIP_08,2300,260
S002440,Rostock,Trelleborg,2025-12-27,14:00,SHIP_05,2600,300
S002441,Travemünde,Trelleborg,2024-05-08,10:00,SHIP_05,2600,300
S002442,Klaipeda,Rostock,2024-01-16,14:00,SHIP_03,2200,250
S002443,Rostock,Klaipeda,2025-12-15,08:00,SHIP_03,2200,250
S002444,Trelleborg,Rostock,2025-06-28,06:00,SHIP_03,2200,250
S002445,Rostock,Trelleborg,2024-08-26,06:00,SHIP_08,2300,260
S002446,Rostock,Trelleborg,2024-01-12,10:00,SHIP_03,2200,250
S002447,Klaipeda,Travemünde,2024-11-13,14:00,SHIP_04,2400,280
S002448,Klaipeda,Travemünde,2025-08-30,10:00,SHIP_01,1800,180
S002449,Swinoujscie,Trelleborg,2024-01-04,14:00,SHIP_02,2000,220
S002450,Klaipeda,Travemünde,2024-01-03,14:00,SHIP_07,1900,200
S002451,Rostock,Klaipeda,2024-10-16,06:00,SHIP_05,2600,300
S002452,Trelleborg,Swinoujscie,2025-05-11,18:00,SHIP_05,2600,300
S002453,Trelleborg,Swinoujscie,2024-02-28,10:00,SHIP_05,2600,300
S002454,Trelleborg,Rostock,2025-03-14,14:00,SHIP_05,2600,300
S002455,Klaipeda,Travemünde,2024-10-25,22:00,SHIP_01,1800,180
S002456,Klaipeda,Travemünde,2025-03-24,22:00,SHIP_06,2100,230
S002457,Rostock,Klaipeda,2024-03-01,10:00,SHIP_08,2300,260
S002458,Rostock,Klaipeda,2024-07-08,22:00,SHIP_06,2100,230
S002459,Klaipeda,Rostock,2025-08-01,14:00,SHIP_01,1800,180
S002460,Rostock,Trelleborg,2024-02-03,22:00,SHIP_07,1900,200
S002461,Trelleborg,Swinoujscie,2025-02-12,08:00,SHIP_05,2600,300
S002462,Rostock,Trelleborg,2024-02-11,06:00,SHIP_01,1800,180
S002463,Swinoujscie,Trelleborg,2025-07-15,10:00,SHIP_02,2000,220
S002464,Klaipeda,Travemünde,2024-12-27,08:00,SHIP_05,2600,300
S002465,Trelleborg,Travemünde,2024-12-12,08:00,SHIP_01,1800,180
S002466,Swinoujscie,Trelleborg,2024-09-15,18:00,SHIP_05,2600,300
S002467,Rostock,Trelleborg,2025-01-07,06:00,SHIP_01,1800,180
S002468,Travemünde,Klaipeda,2024-01-11,08:00,SHIP_04,2400,280
S002469,Trelleborg,Rostock,2024-06-21,14:00,SHIP_07,1900,200
S002470,Travemünde,Klaipeda,2024-02-05,18:00,SHIP_02,2000,220
S002471,Swinoujscie,Trelleborg,2025-01-08,22:00,SHIP_04,2400,280
S002472,Travemünde,Klaipeda,2025-03-06,06:00,SHIP_06,2100,230
S002473,Rostock,Klaipeda,2025-01-16,14:00,SHIP_06,2100,230
S002474,Travemünde,Klaipeda,2025-08-14,14:00,SHIP_02,2000,220
S002475,Rostock,Trelleborg,2025-03-25,18:00,SHIP_05,2600,300
S002476,Travemünde,Klaipeda,2025-01-19,18:00,SHIP_01,1800,180
S002477,Travemünde,Klaipeda,2024-08-02,14:00,SHIP_08,2300,260
S002478,Rostock,Klaipeda,2025-02-06,18:00,SHIP_08,2300,260
S002479,Travemünde,Klaipeda,2024-10-21,10:00,SHIP_01,1800,180
S002480,Rostock,Trelleborg,2025-07-05,08:00,SHIP_02,2000,220
S002481,Travemünde,Klaipeda,2024-02-16,10:00,SHIP_06,2100,230
S002482,Travemünde,Klaipeda,2025-07-25,22:00,SHIP_07,1900,200
S002483,Klaipeda,Rostock,2025-05-04,08:00,SHIP_02,2000,220
S002484,Rostock,Trelleborg,2024-12-08,22:00,SHIP_01,1800,180
S002485,Travemünde,Trelleborg,2025-05-08,08:00,SHIP_06,2100,230
S002486,Rostock,Trelleborg,2025-09-26,06:00,SHIP_02,2000,220
S002487,Klaipeda,Rostock,2024-04-15,22:00,SHIP_04,2400,280
S002488,Swinoujscie,Trelleborg,2025-11-12,08:00,SHIP_05,2600,300
S002489,Travemünde,Klaipeda,2025-08-17,14:00,SHIP_06,2100,230
S002490,Travemünde,Klaipeda,2024-11-09,08:00,SHIP_01,1800,180
S002491,Trelleborg,Rostock,2025-04-25,14:00,SHIP_01,1800,180
S002492,Rostock,Klaipeda,2025-11-20,10:00,SHIP_07,1900,200
S002493,Trelleborg,Travemünde,2025-08-04,18:00,SHIP_04,2400,280
S002494,Trelleborg,Rostock,2024-02-25,08:00,SHIP_07,1900,200
S002495,Trelleborg,Travemünde,2024-07-25,14:00,SHIP_07,1900,200
S002496,Klaipeda,Rostock,2025-04-21,18:00,SHIP_02,2000,220
S002497,Travemünde,Klaipeda,2024-07-18,10:00,SHIP_05,2600,300
S002498,Rostock,Klaipeda,2024-08-11,18:00,SHIP_07,1900,200
S002499,Rostock,Klaipeda,2024-06-25,06:00,SHIP_06,2100,230
S002500,Rostock,Trelleborg,2024-05-22,10:00,SHIP_03,2200,250
