Departure_Port,Arrival_Port,Sail_Date,Sail_Time,Ship_Code,Total_Bookings,Loaded_Bookings,NoShow_Count,Booked_Count,CheckedIn_Count,Cancelled_Count,Total_Reserved_Meter,Total_Loaded_Meter,Total_Reserved_Heads,Total_Loaded_Heads,Total_Meter,Total_Head,NoShow_Rate,Capacity_Utilization_Rate,Reservation_Ratio,Overbooked_Flag,Overbooked_Meter,Unused_Capacity_Meter,Voyage_Risk_Category
Travemünde,Trelleborg,2025-06-04,18:00,SHIP_05,142,94,32,6,8,2,2014.4,1309.7,169,124,2400,280,0.2253521126760563,0.5457083333333334,0.8393333333333334,False,0.0,1090.3,Normal
Klaipeda,Rostock,2025-08-05,08:00,SHIP_02,123,74,37,2,8,2,1678.6,961.0,142,92,2000,220,0.3008130081300813,0.4805,0.8392999999999999,False,0.0,1039.0,High NoShow Risk
Travemünde,Trelleborg,2025-10-21,08:00,SHIP_02,118,78,23,7,5,5,1677.8,1065.8,131,93,2000,220,0.1949152542372881,0.5328999999999999,0.8389,False,0.0,934.2,Normal
Rostock,Klaipeda,2024-04-26,22:00,SHIP_05,144,86,44,5,6,3,2013.2,1168.8,162,101,2400,280,0.3055555555555556,0.487,0.8388333333333333,False,0.0,1231.2,High NoShow Risk
Rostock,Klaipeda,2025-03-07,18:00,SHIP_01,110,61,34,6,6,3,1509.8,823.0,127,80,1800,180,0.3090909090909091,0.4572222222222222,0.8387777777777777,False,0.0,977.0,High NoShow Risk
Travemünde,Trelleborg,2024-09-09,10:00,SHIP_02,119,72,37,3,4,3,1676.5,999.3,136,88,2000,220,0.3109243697478991,0.49965,0.83825,False,0.0,1000.7,High NoShow Risk
Swinoujscie,Trelleborg,2024-02-03,18:00,SHIP_03,124,64,35,9,7,9,1760.1,874.7,143,81,2100,230,0.282258064516129,0.4165238095238095,0.8381428571428571,False,0.0,1225.3,High NoShow Risk
Travemünde,Klaipeda,2025-10-10,22:00,SHIP_03,123,70,35,3,10,5,1759.6,994.8,142,94,2100,230,0.2845528455284553,0.4737142857142857,0.8379047619047618,False,0.0,1105.2,High NoShow Risk
Rostock,Trelleborg,2025-01-15,22:00,SHIP_01,108,74,23,1,10,0,1507.9,1022.3,123,94,1800,180,0.2129629629629629,0.5679444444444445,0.8377222222222223,False,0.0,777.7,Normal
Travemünde,Trelleborg,2025-04-05,18:00,SHIP_03,127,81,33,5,6,2,1758.8,1103.4,149,101,2100,230,0.2598425196850393,0.5254285714285715,0.8375238095238094,False,0.0,996.6,High NoShow Risk
Trelleborg,Travemünde,2024-01-15,06:00,SHIP_01,105,61,24,9,9,2,1507.2,867.6,117,78,1800,180,0.2285714285714285,0.482,0.8373333333333334,False,0.0,932.4,Normal
Travemünde,Trelleborg,2025-01-12,22:00,SHIP_04,126,75,39,3,7,2,1842.1,1121.9,147,92,2200,250,0.3095238095238095,0.5099545454545455,0.8373181818181817,False,0.0,1078.1,High NoShow Risk
Trelleborg,Swinoujscie,2024-05-31,10:00,SHIP_02,122,77,23,7,9,6,1674.6,1024.2,140,97,2000,220,0.1885245901639344,0.5121,0.8372999999999999,False,0.0,975.8,Normal
Trelleborg,Rostock,2024-06-11,08:00,SHIP_01,111,69,31,3,7,1,1507.1,886.9,134,92,1800,180,0.2792792792792792,0.4927222222222222,0.8372777777777777,False,0.0,913.1,High NoShow Risk
Trelleborg,Swinoujscie,2024-03-30,06:00,SHIP_01,103,63,28,5,6,1,1506.2,931.8,113,74,1800,180,0.2718446601941747,0.5176666666666666,0.8367777777777778,False,0.0,868.2,High NoShow Risk
Klaipeda,Rostock,2025-09-21,18:00,SHIP_03,124,82,28,5,6,3,1757.1,1151.7,144,101,2100,230,0.2258064516129032,0.5484285714285715,0.8367142857142856,False,0.0,948.3,Normal
Trelleborg,Rostock,2024-04-21,08:00,SHIP_02,125,67,38,3,10,7,1673.0,860.6,147,90,2000,220,0.304,0.4303,0.8365,False,0.0,1139.4,High NoShow Risk
Travemünde,Klaipeda,2025-11-19,22:00,SHIP_01,106,56,30,6,9,5,1505.0,767.7,120,73,1800,180,0.2830188679245283,0.4265,0.8361111111111111,False,0.0,1032.3,High NoShow Risk
Klaipeda,Rostock,2024-12-25,22:00,SHIP_05,142,83,36,4,10,9,2006.5,1145.1,158,104,2400,280,0.2535211267605634,0.4771249999999999,0.8360416666666667,False,0.0,1254.9,High NoShow Risk
Trelleborg,Travemünde,2024-10-07,06:00,SHIP_05,146,92,40,3,7,4,2006.2,1198.7,166,110,2400,280,0.273972602739726,0.4994583333333333,0.8359166666666666,False,0.0,1201.3,High NoShow Risk
Trelleborg,Swinoujscie,2025-09-05,10:00,SHIP_03,126,68,40,8,6,4,1755.4,889.1,142,83,2100,230,0.3174603174603174,0.4233809523809524,0.8359047619047619,False,0.0,1210.9,High NoShow Risk
Travemünde,Trelleborg,2025-04-16,14:00,SHIP_03,126,70,35,6,10,5,1755.1,927.0,150,96,2100,230,0.2777777777777778,0.4414285714285714,0.8357619047619047,False,0.0,1173.0,High NoShow Risk
Travemünde,Trelleborg,2024-03-10,22:00,SHIP_05,146,89,36,8,10,3,2005.6,1240.0,172,118,2400,280,0.2465753424657534,0.5166666666666667,0.8356666666666667,False,0.0,1160.0,Normal
Klaipeda,Travemünde,2025-06-28,14:00,SHIP_02,121,70,39,4,6,2,1671.3,964.4,136,84,2000,220,0.3223140495867768,0.4821999999999999,0.83565,False,0.0,1035.6,High NoShow Risk
Klaipeda,Rostock,2024-02-03,18:00,SHIP_04,131,82,33,9,4,3,1838.3,1101.5,156,107,2200,250,0.2519083969465648,0.5006818181818182,0.835590909090909,False,0.0,1098.5,High NoShow Risk
Rostock,Klaipeda,2024-12-17,22:00,SHIP_02,119,76,27,4,9,3,1670.8,1093.2,141,98,2000,220,0.226890756302521,0.5466,0.8354,False,0.0,906.8,Normal
Travemünde,Klaipeda,2024-03-20,08:00,SHIP_02,121,66,38,4,9,4,1670.7,899.2,138,85,2000,220,0.3140495867768595,0.4496,0.83535,False,0.0,1100.8,High NoShow Risk
Trelleborg,Travemünde,2025-07-15,14:00,SHIP_01,106,70,29,3,3,1,1503.6,934.7,124,87,1800,180,0.2735849056603773,0.5192777777777778,0.8353333333333333,False,0.0,865.3,High NoShow Risk
Klaipeda,Rostock,2025-08-04,14:00,SHIP_04,131,76,30,7,9,9,1837.5,1021.3,150,101,2200,250,0.2290076335877862,0.4642272727272727,0.8352272727272727,False,0.0,1178.7,Normal
Klaipeda,Travemünde,2024-10-21,22:00,SHIP_04,132,80,39,1,9,3,1835.5,1102.9,153,104,2200,250,0.2954545454545454,0.5013181818181819,0.8343181818181818,False,0.0,1097.1,High NoShow Risk
Trelleborg,Travemünde,2025-04-10,06:00,SHIP_04,129,78,32,6,10,3,1835.5,1071.7,149,101,2200,250,0.2480620155038759,0.4871363636363636,0.8343181818181818,False,0.0,1128.3,Normal
Klaipeda,Travemünde,2025-12-31,14:00,SHIP_02,120,76,27,6,5,6,1668.3,1015.6,132,90,2000,220,0.225,0.5078,0.83415,False,0.0,984.4,Normal
Travemünde,Trelleborg,2024-12-08,08:00,SHIP_04,130,79,35,3,4,9,1834.9,1095.5,150,97,2200,250,0.2692307692307692,0.4979545454545454,0.8340454545454545,False,0.0,1104.5,High NoShow Risk
Klaipeda,Rostock,2025-04-09,22:00,SHIP_02,117,73,29,4,6,5,1667.9,1031.6,130,88,2000,220,0.2478632478632478,0.5157999999999999,0.8339500000000001,False,0.0,968.4,Normal
Swinoujscie,Trelleborg,2024-04-18,14:00,SHIP_02,118,69,35,6,5,3,1666.8,963.4,135,85,2000,220,0.2966101694915254,0.4816999999999999,0.8334,False,0.0,1036.6,High NoShow Risk
Trelleborg,Swinoujscie,2025-12-23,08:00,SHIP_04,135,81,36,6,9,3,1833.0,1068.7,155,104,2200,250,0.2666666666666666,0.4857727272727273,0.8331818181818181,False,0.0,1131.3,High NoShow Risk
Klaipeda,Travemünde,2024-02-18,22:00,SHIP_02,117,62,34,6,11,4,1666.2,846.3,139,85,2000,220,0.2905982905982906,0.4231499999999999,0.8331000000000001,False,0.0,1153.7,High NoShow Risk
Swinoujscie,Trelleborg,2024-08-18,22:00,SHIP_03,127,74,40,3,5,5,1749.0,964.2,147,94,2100,230,0.3149606299212598,0.4591428571428572,0.8328571428571429,False,0.0,1135.8,High NoShow Risk
Rostock,Klaipeda,2025-11-08,18:00,SHIP_01,107,61,30,3,9,4,1499.0,824.3,127,83,1800,180,0.2803738317757009,0.4579444444444444,0.8327777777777777,False,0.0,975.7,High NoShow Risk
Travemünde,Klaipeda,2025-08-30,06:00,SHIP_04,128,81,29,4,11,3,1831.9,1104.1,152,107,2200,250,0.2265625,0.5018636363636363,0.8326818181818182,False,0.0,1095.9,Normal
Travemünde,Klaipeda,2024-04-26,10:00,SHIP_01,110,56,34,2,15,3,1498.5,757.9,121,78,1800,180,0.3090909090909091,0.4210555555555555,0.8325,False,0.0,1042.1,High NoShow Risk
Trelleborg,Travemünde,2025-07-11,14:00,SHIP_01,104,53,33,6,8,4,1498.5,748.0,126,71,1800,180,0.3173076923076923,0.4155555555555555,0.8325,False,0.0,1052.0,High NoShow Risk
Travemünde,Trelleborg,2025-04-02,22:00,SHIP_01,108,70,24,7,4,3,1497.9,905.4,125,87,1800,180,0.2222222222222222,0.503,0.8321666666666667,False,0.0,894.6,Normal
Swinoujscie,Trelleborg,2025-06-08,10:00,SHIP_03,126,65,45,4,9,3,1747.4,872.2,147,83,2100,230,0.3571428571428571,0.4153333333333333,0.8320952380952381,False,0.0,1227.8,High NoShow Risk
Travemünde,Klaipeda,2024-02-01,08:00,SHIP_02,122,74,33,8,6,1,1664.0,958.1,144,92,2000,220,0.2704918032786885,0.47905,0.832,False,0.0,1041.9,High NoShow Risk
Klaipeda,Rostock,2024-10-26,10:00,SHIP_05,148,85,44,4,12,3,1996.7,1145.2,168,113,2400,280,0.2972972972972973,0.4771666666666667,0.8319583333333334,False,0.0,1254.8,High NoShow Risk
Travemünde,Klaipeda,2024-04-16,14:00,SHIP_02,122,78,27,5,6,6,1663.7,1008.3,140,95,2000,220,0.221311475409836,0.50415,0.83185,False,0.0,991.7,Normal
Swinoujscie,Trelleborg,2025-02-06,22:00,SHIP_02,121,69,36,5,4,7,1663.5,947.1,131,78,2000,220,0.2975206611570248,0.47355,0.83175,False,0.0,1052.9,High NoShow Risk
Travemünde,Klaipeda,2024-02-03,22:00,SHIP_02,117,77,29,3,6,2,1663.1,1048.6,138,99,2000,220,0.2478632478632478,0.5243,0.8315499999999999,False,0.0,951.4,Normal
Klaipeda,Travemünde,2025-07-23,14:00,SHIP_03,123,70,37,3,9,4,1745.3,992.3,139,90,2100,230,0.3008130081300813,0.4725238095238095,0.8310952380952381,False,0.0,1107.7,High NoShow Risk
Rostock,Klaipeda,2024-05-05,18:00,SHIP_05,149,96,35,6,7,5,1994.3,1230.1,174,118,2400,280,0.2348993288590604,0.5125416666666667,0.8309583333333334,False,0.0,1169.9,Normal
Trelleborg,Rostock,2024-11-04,06:00,SHIP_05,143,89,31,8,13,2,1993.7,1190.1,164,114,2400,280,0.2167832167832167,0.4958749999999999,0.8307083333333334,False,0.0,1209.9,Normal
Travemünde,Trelleborg,2024-02-13,18:00,SHIP_03,128,74,35,5,12,2,1744.3,1000.8,146,99,2100,230,0.2734375,0.4765714285714285,0.8306190476190476,False,0.0,1099.2,High NoShow Risk
Trelleborg,Rostock,2025-03-20,22:00,SHIP_01,108,59,33,3,8,5,1495.1,814.3,122,76,1800,180,0.3055555555555556,0.4523888888888888,0.8306111111111111,False,0.0,985.7,High NoShow Risk
Klaipeda,Rostock,2025-10-28,14:00,SHIP_02,117,65,36,7,6,3,1660.2,902.9,132,82,2000,220,0.3076923076923077,0.4514499999999999,0.8301000000000001,False,0.0,1097.1,High NoShow Risk
Swinoujscie,Trelleborg,2024-06-23,22:00,SHIP_03,122,70,31,7,6,8,1742.3,1007.1,139,89,2100,230,0.2540983606557377,0.4795714285714286,0.8296666666666667,False,0.0,1092.9,High NoShow Risk
Rostock,Klaipeda,2024-06-28,22:00,SHIP_05,139,82,41,5,8,3,1991.1,1187.7,163,104,2400,280,0.2949640287769784,0.494875,0.829625,False,0.0,1212.3,High NoShow Risk
Swinoujscie,Trelleborg,2024-02-18,06:00,SHIP_05,144,81,41,11,7,4,1990.9,1101.5,172,102,2400,280,0.2847222222222222,0.4589583333333333,0.8295416666666667,False,0.0,1298.5,High NoShow Risk
Trelleborg,Swinoujscie,2024-08-22,10:00,SHIP_04,133,82,33,4,8,6,1824.7,1053.1,162,110,2200,250,0.2481203007518796,0.4786818181818181,0.829409090909091,False,0.0,1146.9,Normal
Travemünde,Trelleborg,2024-02-15,06:00,SHIP_04,127,86,30,4,6,1,1824.5,1218.6,147,106,2200,250,0.2362204724409448,0.5539090909090909,0.8293181818181818,False,0.0,981.4,Normal
Travemünde,Klaipeda,2024-03-22,10:00,SHIP_04,132,72,46,2,9,3,1824.4,969.5,149,93,2200,250,0.3484848484848485,0.4406818181818182,0.8292727272727273,False,0.0,1230.5,High NoShow Risk
Klaipeda,Rostock,2024-01-21,10:00,SHIP_03,125,75,31,5,11,3,1741.0,1046.9,146,97,2100,230,0.248,0.4985238095238096,0.829047619047619,False,0.0,1053.1,Normal
Klaipeda,Rostock,2024-10-03,08:00,SHIP_04,132,80,32,4,11,5,1823.6,1044.3,153,108,2200,250,0.2424242424242424,0.4746818181818181,0.8289090909090908,False,0.0,1155.7,Normal
Travemünde,Klaipeda,2024-04-22,18:00,SHIP_04,134,78,43,4,7,2,1822.6,1039.3,151,97,2200,250,0.3208955223880597,0.4724090909090909,0.8284545454545454,False,0.0,1160.7,High NoShow Risk
Klaipeda,Rostock,2024-11-21,06:00,SHIP_01,105,54,34,4,11,2,1491.1,742.8,125,83,1800,180,0.3238095238095238,0.4126666666666666,0.8283888888888888,False,0.0,1057.2,High NoShow Risk
Klaipeda,Travemünde,2024-05-06,06:00,SHIP_03,127,88,25,6,4,4,1739.3,1186.2,149,109,2100,230,0.1968503937007874,0.5648571428571428,0.8282380952380952,False,0.0,913.8,Normal
Swinoujscie,Trelleborg,2024-10-03,10:00,SHIP_04,129,75,37,8,6,3,1822.0,1052.3,153,94,2200,250,0.2868217054263566,0.4783181818181818,0.8281818181818181,False,0.0,1147.7,High NoShow Risk
Travemünde,Klaipeda,2025-01-05,18:00,SHIP_03,126,77,33,5,7,4,1738.4,1029.9,152,106,2100,230,0.2619047619047619,0.4904285714285715,0.8278095238095239,False,0.0,1070.1,High NoShow Risk
Rostock,Trelleborg,2024-04-22,06:00,SHIP_04,129,74,33,7,8,7,1821.1,1017.3,156,100,2200,250,0.2558139534883721,0.4624090909090909,0.8277727272727272,False,0.0,1182.7,High NoShow Risk
Trelleborg,Rostock,2025-10-26,18:00,SHIP_03,124,72,35,3,9,5,1738.3,1020.6,142,93,2100,230,0.282258064516129,0.486,0.8277619047619047,False,0.0,1079.4,High NoShow Risk
Travemünde,Klaipeda,2025-10-08,18:00,SHIP_05,142,86,38,4,11,3,1985.6,1165.7,159,109,2400,280,0.2676056338028169,0.4857083333333333,0.8273333333333333,False,0.0,1234.3,High NoShow Risk
Rostock,Trelleborg,2025-11-02,06:00,SHIP_04,130,69,37,7,12,5,1820.1,956.1,150,96,2200,250,0.2846153846153846,0.4345909090909091,0.8273181818181817,False,0.0,1243.9,High NoShow Risk
Travemünde,Trelleborg,2025-02-16,18:00,SHIP_01,105,57,31,4,8,5,1488.4,816.4,118,75,1800,180,0.2952380952380952,0.4535555555555555,0.8268888888888889,False,0.0,983.6,High NoShow Risk
Swinoujscie,Trelleborg,2025-03-18,14:00,SHIP_03,119,73,35,3,5,3,1736.0,1064.7,137,90,2100,230,0.2941176470588235,0.507,0.8266666666666667,False,0.0,1035.3,High NoShow Risk
Rostock,Trelleborg,2025-01-10,08:00,SHIP_02,113,66,32,3,8,4,1653.2,920.9,128,87,2000,220,0.2831858407079646,0.4604499999999999,0.8266,False,0.0,1079.1,High NoShow Risk
Trelleborg,Rostock,2025-10-29,08:00,SHIP_04,131,85,27,5,9,5,1818.4,1188.0,153,112,2200,250,0.2061068702290076,0.54,0.8265454545454546,False,0.0,1012.0,Normal
Trelleborg,Travemünde,2024-03-22,22:00,SHIP_04,128,72,38,4,8,6,1818.2,991.2,140,87,2200,250,0.296875,0.4505454545454546,0.8264545454545454,False,0.0,1208.8,High NoShow Risk
Klaipeda,Travemünde,2025-01-08,22:00,SHIP_02,118,68,30,5,10,5,1652.5,954.7,140,91,2000,220,0.2542372881355932,0.47735,0.82625,False,0.0,1045.3,High NoShow Risk
Klaipeda,Rostock,2025-12-07,10:00,SHIP_03,131,85,33,5,7,1,1734.4,1094.3,154,112,2100,230,0.2519083969465648,0.5210952380952381,0.8259047619047619,False,0.0,1005.7,High NoShow Risk
Trelleborg,Travemünde,2024-12-22,18:00,SHIP_05,143,89,35,4,13,2,1981.8,1211.6,166,122,2400,280,0.2447552447552447,0.5048333333333332,0.82575,False,0.0,1188.4,Normal
Trelleborg,Travemünde,2025-12-29,22:00,SHIP_02,119,75,29,6,4,5,1651.3,984.2,136,90,2000,220,0.2436974789915966,0.4921,0.82565,False,0.0,1015.8,Normal
Rostock,Klaipeda,2024-01-17,14:00,SHIP_05,144,87,36,7,10,4,1981.4,1146.6,161,111,2400,280,0.25,0.4777499999999999,0.8255833333333333,False,0.0,1253.4,Normal
Trelleborg,Rostock,2025-09-07,10:00,SHIP_05,139,72,42,5,18,2,1981.4,973.1,156,100,2400,280,0.302158273381295,0.4054583333333333,0.8255833333333333,False,0.0,1426.9,High NoShow Risk
Travemünde,Trelleborg,2024-12-30,08:00,SHIP_05,139,87,36,2,7,7,1980.9,1226.0,160,113,2400,280,0.2589928057553957,0.5108333333333334,0.8253750000000001,False,0.0,1174.0,High NoShow Risk
Trelleborg,Travemünde,2024-06-27,10:00,SHIP_01,108,71,26,8,2,1,1485.4,945.5,129,86,1800,180,0.2407407407407407,0.5252777777777777,0.8252222222222223,False,0.0,854.5,Normal
Trelleborg,Swinoujscie,2024-04-26,14:00,SHIP_01,104,64,27,6,7,0,1485.2,906.5,123,83,1800,180,0.2596153846153846,0.5036111111111111,0.8251111111111111,False,0.0,893.5,High NoShow Risk
Trelleborg,Rostock,2025-11-30,18:00,SHIP_04,125,75,32,3,9,6,1815.2,1067.3,137,92,2200,250,0.256,0.4851363636363636,0.8250909090909091,False,0.0,1132.7,High NoShow Risk
Rostock,Trelleborg,2025-05-08,06:00,SHIP_03,126,89,24,2,5,6,1731.6,1183.8,140,103,2100,230,0.1904761904761904,0.5637142857142857,0.8245714285714286,False,0.0,916.2,Normal
Klaipeda,Rostock,2024-07-15,08:00,SHIP_01,105,60,31,4,5,5,1483.8,854.3,121,76,1800,180,0.2952380952380952,0.4746111111111111,0.8243333333333334,False,0.0,945.7,High NoShow Risk
Klaipeda,Rostock,2024-01-05,18:00,SHIP_05,147,80,46,11,4,6,1978.1,1056.3,167,98,2400,280,0.3129251700680272,0.440125,0.8242083333333333,False,0.0,1343.7,High NoShow Risk
Swinoujscie,Trelleborg,2024-10-26,14:00,SHIP_04,125,80,27,8,6,4,1813.2,1150.6,146,97,2200,250,0.216,0.5229999999999999,0.8241818181818182,False,0.0,1049.4,Normal
Travemünde,Klaipeda,2025-01-28,06:00,SHIP_05,141,85,45,6,2,3,1978.0,1168.5,167,102,2400,280,0.3191489361702128,0.486875,0.8241666666666667,False,0.0,1231.5,High NoShow Risk
Rostock,Klaipeda,2024-01-22,06:00,SHIP_05,136,89,31,1,11,4,1977.9,1289.6,152,114,2400,280,0.2279411764705882,0.5373333333333333,0.824125,False,0.0,1110.4,Normal
Trelleborg,Rostock,2024-03-13,18:00,SHIP_05,150,92,40,7,9,2,1977.1,1180.7,178,122,2400,280,0.2666666666666666,0.4919583333333333,0.8237916666666666,False,0.0,1219.3,High NoShow Risk
Trelleborg,Swinoujscie,2025-01-24,14:00,SHIP_05,146,80,41,7,8,10,1977.0,1082.3,165,98,2400,280,0.2808219178082192,0.4509583333333333,0.82375,False,0.0,1317.7,High NoShow Risk
Rostock,Klaipeda,2024-06-01,08:00,SHIP_03,127,94,23,3,7,0,1729.7,1269.0,136,107,2100,230,0.1811023622047244,0.6042857142857143,0.8236666666666667,False,0.0,831.0,Normal
Klaipeda,Rostock,2025-05-17,08:00,SHIP_01,111,64,27,5,9,6,1480.4,826.2,125,84,1800,180,0.2432432432432432,0.459,0.8224444444444445,False,0.0,973.8,Normal
Rostock,Klaipeda,2025-02-26,08:00,SHIP_02,115,71,27,6,8,3,1644.6,975.4,130,88,2000,220,0.2347826086956521,0.4876999999999999,0.8222999999999999,False,0.0,1024.6,Normal
Swinoujscie,Trelleborg,2024-08-28,18:00,SHIP_04,126,71,36,9,9,1,1808.7,994.1,144,96,2200,250,0.2857142857142857,0.4518636363636363,0.8221363636363637,False,0.0,1205.9,High NoShow Risk
Travemünde,Trelleborg,2024-07-29,06:00,SHIP_05,141,77,45,6,8,5,1972.8,1017.6,161,95,2400,280,0.3191489361702128,0.424,0.822,False,0.0,1382.4,High NoShow Risk
Travemünde,Klaipeda,2024-05-09,06:00,SHIP_01,106,61,27,5,8,5,1479.4,807.9,124,79,1800,180,0.2547169811320754,0.4488333333333333,0.8218888888888889,False,0.0,992.1,High NoShow Risk
Klaipeda,Travemünde,2025-12-18,08:00,SHIP_03,119,74,32,2,3,8,1725.8,1003.3,136,91,2100,230,0.2689075630252101,0.4777619047619047,0.8218095238095238,False,0.0,1096.7,High NoShow Risk
Trelleborg,Swinoujscie,2025-01-26,10:00,SHIP_02,117,65,37,7,6,2,1642.8,896.3,134,82,2000,220,0.3162393162393162,0.44815,0.8214,False,0.0,1103.7,High NoShow Risk
Rostock,Trelleborg,2024-03-31,18:00,SHIP_04,127,73,37,3,8,6,1806.4,1025.7,150,93,2200,250,0.2913385826771653,0.4662272727272727,0.8210909090909091,False,0.0,1174.3,High NoShow Risk
Swinoujscie,Trelleborg,2024-12-01,14:00,SHIP_01,104,68,26,4,6,0,1477.9,927.2,120,87,1800,180,0.25,0.5151111111111112,0.8210555555555556,False,0.0,872.8,Normal
Trelleborg,Travemünde,2025-04-15,22:00,SHIP_04,126,79,27,8,6,6,1806.2,1097.2,147,101,2200,250,0.2142857142857142,0.4987272727272727,0.8210000000000001,False,0.0,1102.8,Normal
Trelleborg,Rostock,2024-10-13,06:00,SHIP_05,139,82,42,4,5,6,1970.3,1169.4,163,102,2400,280,0.302158273381295,0.48725,0.8209583333333333,False,0.0,1230.6,High NoShow Risk
Trelleborg,Swinoujscie,2025-10-28,08:00,SHIP_01,104,51,35,3,12,3,1477.2,705.6,119,73,1800,180,0.3365384615384615,0.392,0.8206666666666667,False,0.0,1094.4,High NoShow Risk
Trelleborg,Rostock,2025-01-08,14:00,SHIP_05,138,90,33,6,5,4,1969.3,1243.2,164,110,2400,280,0.2391304347826087,0.518,0.8205416666666666,False,0.0,1156.8,Normal
Travemünde,Klaipeda,2025-07-23,18:00,SHIP_02,116,76,27,3,7,3,1640.8,1054.3,134,96,2000,220,0.2327586206896551,0.52715,0.8204,False,0.0,945.7,Normal
Trelleborg,Swinoujscie,2025-06-14,22:00,SHIP_03,122,83,22,7,5,5,1722.2,1150.1,132,94,2100,230,0.180327868852459,0.5476666666666666,0.8200952380952381,False,0.0,949.9,Normal
Rostock,Trelleborg,2025-03-17,14:00,SHIP_01,104,59,30,4,9,2,1476.0,799.2,119,79,1800,180,0.2884615384615384,0.444,0.82,False,0.0,1000.8,High NoShow Risk
Trelleborg,Rostock,2024-03-16,06:00,SHIP_01,104,66,26,3,6,3,1476.0,950.8,122,85,1800,180,0.25,0.5282222222222221,0.82,False,0.0,849.2,Normal
Rostock,Trelleborg,2025-04-19,06:00,SHIP_01,107,72,28,4,2,1,1475.7,973.1,118,82,1800,180,0.2616822429906542,0.5406111111111112,0.8198333333333334,False,0.0,826.9,High NoShow Risk
Rostock,Trelleborg,2024-05-14,08:00,SHIP_01,108,68,22,4,8,6,1475.6,909.7,116,83,1800,180,0.2037037037037037,0.5053888888888889,0.8197777777777777,False,0.0,890.3,Normal
Travemünde,Trelleborg,2024-02-18,14:00,SHIP_01,104,66,28,2,7,1,1475.5,873.6,120,80,1800,180,0.2692307692307692,0.4853333333333333,0.8197222222222222,False,0.0,926.4,High NoShow Risk
Rostock,Klaipeda,2024-05-03,08:00,SHIP_02,114,69,24,4,10,7,1639.4,971.3,130,89,2000,220,0.2105263157894736,0.4856499999999999,0.8197000000000001,False,0.0,1028.7,Normal
Klaipeda,Travemünde,2024-12-21,06:00,SHIP_01,108,79,22,6,1,0,1475.4,1057.7,122,88,1800,180,0.2037037037037037,0.5876111111111111,0.8196666666666668,False,0.0,742.3,Normal
Rostock,Klaipeda,2025-08-03,14:00,SHIP_05,137,76,42,6,7,6,1966.8,1086.1,156,93,2400,280,0.3065693430656934,0.4525416666666666,0.8195,False,0.0,1313.9,High NoShow Risk
Klaipeda,Travemünde,2025-02-13,06:00,SHIP_05,140,86,37,6,8,3,1966.4,1177.3,163,112,2400,280,0.2642857142857143,0.4905416666666666,0.8193333333333334,False,0.0,1222.7,High NoShow Risk
Travemünde,Trelleborg,2025-07-13,06:00,SHIP_02,115,72,29,2,8,4,1638.2,988.7,134,95,2000,220,0.2521739130434782,0.49435,0.8191,False,0.0,1011.3,High NoShow Risk
Trelleborg,Swinoujscie,2024-03-15,14:00,SHIP_02,116,78,29,2,6,1,1637.9,1055.9,133,98,2000,220,0.25,0.52795,0.8189500000000001,False,0.0,944.1,Normal
Travemünde,Trelleborg,2025-02-16,10:00,SHIP_04,122,70,33,3,10,6,1801.3,1001.0,146,95,2200,250,0.2704918032786885,0.455,0.8187727272727272,False,0.0,1199.0,High NoShow Risk
Swinoujscie,Trelleborg,2024-10-14,22:00,SHIP_04,133,75,40,7,5,6,1800.8,957.4,152,92,2200,250,0.3007518796992481,0.4351818181818181,0.8185454545454546,False,0.0,1242.6,High NoShow Risk
Rostock,Klaipeda,2024-09-28,22:00,SHIP_04,126,76,29,6,12,3,1800.7,1055.7,150,103,2200,250,0.2301587301587301,0.4798636363636364,0.8185,False,0.0,1144.3,Normal
Swinoujscie,Trelleborg,2024-01-12,18:00,SHIP_05,144,84,40,5,11,4,1964.4,1112.4,165,109,2400,280,0.2777777777777778,0.4635,0.8185,False,0.0,1287.6,High NoShow Risk
Travemünde,Klaipeda,2025-03-27,22:00,SHIP_05,137,98,31,2,5,1,1964.3,1345.9,158,118,2400,280,0.2262773722627737,0.5607916666666667,0.8184583333333333,False,0.0,1054.1,Normal
Trelleborg,Travemünde,2024-10-18,22:00,SHIP_03,129,79,31,4,13,2,1718.4,1033.5,155,114,2100,230,0.2403100775193798,0.4921428571428571,0.8182857142857143,False,0.0,1066.5,Normal
Klaipeda,Travemünde,2024-09-18,22:00,SHIP_03,126,76,34,4,8,4,1718.2,1015.9,142,95,2100,230,0.2698412698412698,0.4837619047619047,0.8181904761904762,False,0.0,1084.1,High NoShow Risk
